Frame,Spine_X,Spine_Y,Spine_Z,LeftUpLeg_X,LeftUpLeg_Y,LeftUpLeg_Z,RightUpLeg_X,RightUpLeg_Y,RightUpLeg_Z,Spine1_X,Spine1_Y,Spine1_Z,LeftLeg_X,LeftLeg_Y,LeftLeg_Z,RightLeg_X,RightLeg_Y,RightLeg_Z,Spine2_X,Spine2_Y,Spine2_Z,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,RightFoot_X,RightFoot_Y,RightFoot_Z,Spine3_X,Spine3_Y,Spine3_Z,LeftToeBase_X,LeftToeBase_Y,LeftToeBase_Z,RightToeBase_X,RightToeBase_Y,RightToeBase_Z,Neck_X,Neck_Y,Neck_Z,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,Head_X,Head_Y,Head_Z,LeftArm_X,LeftArm_Y,LeftArm_Z,RightArm_X,RightArm_Y,RightArm_Z,LeftForeArm_X,LeftForeArm_Y,LeftForeArm_Z,RightForeArm_X,RightForeArm_Y,RightForeArm_Z,LeftHand_X,LeftHand_Y,LeftHand_Z,RightHand_X,RightHand_Y,RightHand_Z,LeftHandEE_X,LeftHandEE_Y,LeftHandEE_Z,RightHandEE_X,RightHandEE_Y,RightHandEE_Z
54,-1.546728491783142,-1.2855732440948486,1.5392944812774658,-3.0398192405700684,-1.1832846403121948,-0.3308095932006836,-0.34885165095329285,-1.4438047409057617,-2.5589702129364014,-0.012416859157383442,0.012681055814027786,-0.20462413132190704,-0.20595650374889374,0.10613788664340973,-1.4439113140106201,0.09338947385549545,-0.1850191354751587,-1.4606516361236572,-0.01627526991069317,0.04087968170642853,0.12260474264621735,3.0910696983337402,0.10615811496973038,-1.2023000717163086,-3.100576877593994,-0.07211820036172867,-1.19140625,-0.008159911260008812,0.01013935822993517,0.5042597055435181,0.006670840084552765,0.0012458566343411803,-0.23018360137939453,-0.006607954856008291,-0.003917383495718241,-0.3647063374519348,0.03025963343679905,0.016007838770747185,-0.46209365129470825,1.5742837190628052,-0.22049537301063538,1.2318494319915771,-1.6707382202148438,0.21640273928642273,1.2115743160247803,0.008560658432543278,0.005715216044336557,-0.28507038950920105,-0.4590282142162323,0.9522123336791992,0.648171067237854,0.3502834737300873,-1.121271014213562,0.7111415266990662,-0.3026598393917084,-0.006878954824060202,0.0010436502052471042,0.2189352959394455,-0.004345874302089214,-0.0013718816917389631,-0.2753124535083771,0.06570716947317123,0.2283848226070404,0.12049181014299393,-0.019758785143494606,0.16175933182239532,-3.1415836811065674,1.2852251529693604e-07,3.725290298461914e-09,-4.5765191316604614e-06,2.006999864079262e-07,-6.277113584474137e-07
55,-1.5493087768554688,-1.284404993057251,1.5411955118179321,-2.9956750869750977,-1.1829795837402344,-0.38875702023506165,-0.5479963421821594,-1.441957950592041,-2.351809024810791,-0.013055709190666676,0.011249875649809837,-0.1963273286819458,-0.21263718605041504,0.11086093634366989,-1.5213603973388672,0.09151803702116013,-0.2003774791955948,-1.5415551662445068,-0.017008809372782707,0.036762431263923645,0.1264505535364151,3.089684009552002,0.11121414601802826,-1.194085955619812,-3.1017518043518066,-0.0679846853017807,-1.1854603290557861,-0.009124189615249634,0.009752156212925911,0.5097864270210266,0.006673457100987434,0.0013076108880341053,-0.2332945466041565,-0.0066043357364833355,-0.003956665750592947,-0.3666907846927643,0.03163933381438255,0.018115166574716568,-0.4673539400100708,1.5674211978912354,-0.2183714658021927,1.2338826656341553,-1.6668142080307007,0.21692386269569397,1.2122762203216553,0.009090794250369072,0.008145775645971298,-0.2866543233394623,-0.4586009979248047,0.916959822177887,0.6564850807189941,0.35035181045532227,-1.1103365421295166,0.7078898549079895,-0.29551681876182556,-0.004807814955711365,0.0007047959370538592,0.2134898155927658,-0.0046701496466994286,-0.0011807961855083704,-0.26785677671432495,0.06281992048025131,0.22487680613994598,0.09970521181821823,-0.017415687441825867,0.17236286401748657,-3.1415839195251465,1.0244548320770264e-07,0.0,-4.5672063606616575e-06,1.909211277961731e-07,-5.979090929031372e-07
56,-1.5514079332351685,-1.283240795135498,1.5420368909835815,-2.9551548957824707,-1.1846874952316284,-0.44404301047325134,-0.7520371675491333,-1.440403938293457,-2.1415224075317383,-0.01451453473418951,0.010026762261986732,-0.1880982220172882,-0.21615520119667053,0.11467868089675903,-1.606546401977539,0.08907268196344376,-0.21651069819927216,-1.6217520236968994,-0.018786676228046417,0.03346571326255798,0.13017579913139343,3.088757276535034,0.11460836231708527,-1.188528299331665,-3.1036531925201416,-0.06128734350204468,-1.1819753646850586,-0.010791742242872715,0.009759970009326935,0.515110194683075,0.006676032207906246,0.0013734851963818073,-0.2366090714931488,-0.006600425112992525,-0.00399821437895298,-0.36879047751426697,0.03386593610048294,0.02107323333621025,-0.47152233123779297,1.55600905418396,-0.22008857131004333,1.2359771728515625,-1.6580296754837036,0.219015434384346,1.2135441303253174,0.00990043394267559,0.011495380662381649,-0.2879139482975006,-0.45038723945617676,0.8843544125556946,0.6683863997459412,0.33729273080825806,-1.1024013757705688,0.7103734016418457,-0.288188636302948,-0.0013927263207733631,-0.00025468345847912133,0.20924517512321472,-0.004697344731539488,-0.001398944528773427,-0.2645224928855896,0.06197965517640114,0.22480952739715576,0.08384890854358673,-0.015891943126916885,0.18688063323497772,-3.1415836811065674,9.499491682163352e-08,-9.313226634333205e-09,-4.589557647705078e-06,1.7508864402770996e-07,-6.631016731262207e-07
57,-1.5536108016967773,-1.2817294597625732,1.5432147979736328,-2.940664768218994,-1.186594843864441,-0.4699830710887909,-0.8860137462615967,-1.4368525743484497,-2.000209093093872,-0.015653662383556366,0.008781122043728828,-0.17743521928787231,-0.22344814240932465,0.11629538983106613,-1.676062822341919,0.09243497997522354,-0.2324122190475464,-1.6971309185028076,-0.02016017772257328,0.03002404049038887,0.13491496443748474,3.0883896350860596,0.1159571185708046,-1.1843947172164917,-3.106336832046509,-0.05179981887340546,-1.1797610521316528,-0.012169810943305492,0.009639302268624306,0.5216641426086426,0.006679581943899393,0.0014762085629627109,-0.24177828431129456,-0.006595591548830271,-0.0040482766926288605,-0.3713201880455017,0.037068434059619904,0.024894993752241135,-0.47460445761680603,1.5453896522521973,-0.21871231496334076,1.2386112213134766,-1.6525440216064453,0.21790501475334167,1.2151564359664917,0.011019918136298656,0.015676187351346016,-0.2888523042201996,-0.4477410614490509,0.8540627956390381,0.678313672542572,0.3310486972332001,-1.0955530405044556,0.7114893198013306,-0.28079548478126526,0.0007353240507654846,-0.0011729307007044554,0.20265109837055206,-0.003961722832173109,-0.0011637455318123102,-0.2612496316432953,0.06276676058769226,0.230447456240654,0.0674949437379837,-0.013848262839019299,0.20207267999649048,-3.1415836811065674,9.313225746154785e-08,3.725290298461914e-09,-4.5727938413619995e-06,2.086162567138672e-07,-6.146728992462158e-07
58,-1.5562716722488403,-1.2807822227478027,1.5448923110961914,-2.9271771907806396,-1.1851776838302612,-0.4904368221759796,-1.0708574056625366,-1.430493712425232,-1.8073396682739258,-0.016685673967003822,0.007243118714541197,-0.17070803046226501,-0.2299761176109314,0.11468533426523209,-1.7382802963256836,0.0925755575299263,-0.24716678261756897,-1.770255446434021,-0.02138390950858593,0.025683633983135223,0.13795465230941772,3.0886714458465576,0.11494235694408417,-1.180617094039917,-3.1097443103790283,-0.039709992706775665,-1.1779588460922241,-0.01352526806294918,0.009351365268230438,0.5258449912071228,0.006683149840682745,0.0015988392988219857,-0.2479505091905594,-0.006588969845324755,-0.004114919807761908,-0.37468886375427246,0.04124592989683151,0.029455717653036118,-0.47684842348098755,1.5388582944869995,-0.21991930902004242,1.2397748231887817,-1.6409865617752075,0.21759334206581116,1.217850685119629,0.012436063960194588,0.020442232489585876,-0.28954482078552246,-0.43282008171081543,0.8223462700843811,0.6980929374694824,0.3075751066207886,-1.0878232717514038,0.726176381111145,-0.27572017908096313,0.0031845776829868555,-0.0018129156669601798,0.19398510456085205,-0.0029638942796736956,-0.0008881357498466969,-0.25702929496765137,0.06461463123559952,0.24089306592941284,0.05634715408086777,-0.012433730065822601,0.2169688642024994,-3.1415836811065674,1.3783574104309082e-07,3.725290298461914e-09,-4.561618425213965e-06,2.0489096641540527e-07,-6.444752216339111e-07
59,-1.5594295263290405,-1.2797592878341675,1.5467506647109985,-2.891183614730835,-1.182901382446289,-0.5324565768241882,-1.2155405282974243,-1.4161581993103027,-1.6559886932373047,-0.01808578334748745,0.005393689963966608,-0.16344626247882843,-0.23771023750305176,0.10923262685537338,-1.815543532371521,0.09396020323038101,-0.26010599732398987,-1.841684103012085,-0.023056091740727425,0.020503096282482147,0.1412191540002823,3.0896573066711426,0.11138976365327835,-1.1765782833099365,-3.113694190979004,-0.02566375769674778,-1.176074504852295,-0.015302248299121857,0.009064157493412495,0.53026282787323,0.006686315406113863,0.001740935374982655,-0.2551003396511078,-0.006579631473869085,-0.004205180797725916,-0.37925344705581665,0.04625490680336952,0.034530799835920334,-0.4786398112773895,1.5337069034576416,-0.22031456232070923,1.2408185005187988,-1.6340875625610352,0.21688008308410645,1.2196142673492432,0.01409244816750288,0.025468947365880013,-0.2901081442832947,-0.4259949326515198,0.7939737439155579,0.7105752229690552,0.2941631078720093,-1.0837931632995605,0.7310677170753479,-0.27458229660987854,0.0031218137592077255,-0.001796948374249041,0.18455713987350464,-0.0015375548973679543,-0.0008733434369787574,-0.25350743532180786,0.0666729211807251,0.2517043948173523,0.051853254437446594,-0.012182089500129223,0.23056282103061676,-3.1415836811065674,8.754432911928234e-08,7.450581485102248e-09,-4.56254974778858e-06,2.3096799850463867e-07,-6.170012056827545e-07
60,-1.5632013082504272,-1.2787706851959229,1.5497545003890991,-2.8580362796783447,-1.1827369928359985,-0.5689137578010559,-1.3478751182556152,-1.3971325159072876,-1.519012689590454,-0.01871197670698166,0.003228843677788973,-0.1564197540283203,-0.23965555429458618,0.09976743906736374,-1.8844045400619507,0.09413979202508926,-0.2708739936351776,-1.9117976427078247,-0.023737460374832153,0.014192911796271801,0.1444345861673355,3.0913331508636475,0.10537324845790863,-1.17232346534729,-3.11791729927063,-0.010637070052325726,-1.1739318370819092,-0.016446471214294434,0.008352179080247879,0.5345404148101807,0.0066889747977256775,0.0019293534569442272,-0.26457804441452026,-0.006562955677509308,-0.004357303958386183,-0.3869510889053345,0.05185737833380699,0.039863698184490204,-0.48035359382629395,1.5384716987609863,-0.22055445611476898,1.2397239208221436,-1.6259654760360718,0.21975870430469513,1.2205394506454468,0.015907295048236847,0.030442554503679276,-0.2906554341316223,-0.42544203996658325,0.7671804428100586,0.7183001041412354,0.280695378780365,-1.0773143768310547,0.7339510917663574,-0.2752326726913452,0.00389017048291862,-0.0018283278914168477,0.1750008761882782,-0.001649559591896832,-0.0010044293012470007,-0.246904656291008,0.06868529319763184,0.26585498452186584,0.04937554895877838,-0.012048022821545601,0.23915590345859528,-3.1415836811065674,1.4901162614933128e-07,0.0,-4.590954631567001e-06,2.1606683731079102e-07,-6.542541086673737e-07
61,-1.568087100982666,-1.2775813341140747,1.5534240007400513,-2.8324670791625977,-1.183836579322815,-0.5952340364456177,-1.4373449087142944,-1.3866983652114868,-1.4225242137908936,-0.01981639862060547,0.00038624214357696474,-0.14799171686172485,-0.24473777413368225,0.08655035495758057,-1.9551244974136353,0.09411764144897461,-0.27937397360801697,-1.9732614755630493,-0.024988772347569466,0.005975905805826187,0.1483084261417389,3.093609094619751,0.09723606705665588,-1.1683908700942993,-3.1221399307250977,0.004370434209704399,-1.1715935468673706,-0.018209565430879593,0.007521951105445623,0.5396488904953003,0.006689503788948059,0.002228325232863426,-0.2796158790588379,-0.006543842609971762,-0.004519675858318806,-0.39517486095428467,0.057805780321359634,0.04523289203643799,-0.48228028416633606,1.5367209911346436,-0.2206474244594574,1.2400882244110107,-1.6194528341293335,0.220541313290596,1.2217669486999512,0.017799928784370422,0.03511779382824898,-0.2912735641002655,-0.42055562138557434,0.7406660914421082,0.7301892042160034,0.2661190330982208,-1.0730427503585815,0.7398124933242798,-0.2759743332862854,0.004354084841907024,-0.0017947957385331392,0.1603911966085434,-0.0007579105440527201,-0.0009150063269771636,-0.2379998415708542,0.07042234390974045,0.2823043167591095,0.05036281794309616,-0.012566703371703625,0.2443436086177826,-3.1415839195251465,1.30385160446167e-07,0.0,-4.544854164123535e-06,2.533197118737007e-07,-6.658955840066483e-07
62,-1.5724655389785767,-1.2761023044586182,1.5569486618041992,-2.8082756996154785,-1.186731219291687,-0.6249399185180664,-1.5365140438079834,-1.3630074262619019,-1.3207160234451294,-0.02049134112894535,-0.0021463711746037006,-0.13758091628551483,-0.24054506421089172,0.0701678916811943,-2.018476963043213,0.09677570313215256,-0.2856411933898926,-2.049509048461914,-0.025715356692671776,-0.001420099986717105,0.15305759012699127,3.0963335037231445,0.08753999322652817,-1.1653698682785034,-3.1261754035949707,0.018680710345506668,-1.1692627668380737,-0.01949472911655903,0.006667559966444969,0.5459619164466858,0.006684103049337864,0.002591244177892804,-0.29787328839302063,-0.0065106539987027645,-0.004777921829372644,-0.40827175974845886,0.06391852349042892,0.05049186944961548,-0.48463839292526245,1.5453273057937622,-0.2187265157699585,1.238621711730957,-1.6084116697311401,0.21989698708057404,1.2244274616241455,0.019712312147021294,0.03933008015155792,-0.29202815890312195,-0.425692081451416,0.7166394591331482,0.7355962991714478,0.26137349009513855,-1.0663820505142212,0.7393265962600708,-0.27907392382621765,0.00535782054066658,-0.0018947633216157556,0.1456650048494339,-0.001088224700652063,-0.0008599318098276854,-0.22770406305789948,0.07198039442300797,0.3009430170059204,0.04904594644904137,-0.012257167138159275,0.24472008645534515,-3.1415836811065674,1.1734665861240501e-07,-1.4901162970204496e-08,-4.584901034832001e-06,2.0116567611694336e-07,-6.407499313354492e-07
63,-1.5765830278396606,-1.2749749422073364,1.5602668523788452,-2.776766061782837,-1.1879236698150635,-0.6574885249137878,-1.6178085803985596,-1.3408217430114746,-1.2325451374053955,-0.021119266748428345,-0.004552346188575029,-0.12966503202915192,-0.23468182981014252,0.051392797380685806,-2.078202724456787,0.09755497425794601,-0.2897610366344452,-2.117447853088379,-0.02639002352952957,-0.008449435234069824,0.1567722111940384,3.0993101596832275,0.07699193060398102,-1.1635634899139404,-3.129969358444214,0.03210926055908203,-1.1672132015228271,-0.020703284069895744,0.005850913003087044,0.5509445667266846,0.006671485491096973,0.002968156011775136,-0.31684285402297974,-0.006471555680036545,-0.005052676424384117,-0.42223143577575684,0.07012612372636795,0.05558285489678383,-0.4876009225845337,1.5482888221740723,-0.2221059948205948,1.2372217178344727,-1.601714849472046,0.22120286524295807,1.2255561351776123,0.02162119187414646,0.04298115521669388,-0.2929716110229492,-0.4230954349040985,0.6983582973480225,0.7386557459831238,0.2467719167470932,-1.0559395551681519,0.7448148131370544,-0.288765013217926,0.006896223872900009,-0.0025434012059122324,0.1312735378742218,-0.0022430738899856806,-0.0007105488330125809,-0.21362850069999695,0.07120370864868164,0.3168984353542328,0.038397468626499176,-0.009432232938706875,0.24078451097011566,-3.1415839195251465,1.3224781980625266e-07,-7.450581485102248e-09,-4.5709311962127686e-06,1.937150670983101e-07,-6.388872293427994e-07
64,-1.5813523530960083,-1.2735612392425537,1.5640184879302979,-2.75292706489563,-1.1859989166259766,-0.6850865483283997,-1.6961480379104614,-1.3213845491409302,-1.1501288414001465,-0.021967722102999687,-0.007362979929894209,-0.11977696418762207,-0.23232144117355347,0.031122367829084396,-2.1364991664886475,0.09598711133003235,-0.29189303517341614,-2.1849658489227295,-0.027324549853801727,-0.01663295179605484,0.16141265630722046,3.1023166179656982,0.06636551022529602,-1.162937879562378,-3.1335813999176025,0.044883713126182556,-1.1657496690750122,-0.02222112938761711,0.004939509090036154,0.55716472864151,0.0066502895206213,0.0033679406624287367,-0.33698031306266785,-0.006420712452381849,-0.005374825559556484,-0.4386363625526428,0.07648216187953949,0.06053585931658745,-0.49129217863082886,1.550747275352478,-0.22344490885734558,1.236375093460083,-1.5914019346237183,0.22190982103347778,1.2276726961135864,0.023540809750556946,0.0460289865732193,-0.2941431403160095,-0.4232833981513977,0.6828510165214539,0.7402695417404175,0.2343236207962036,-1.0504143238067627,0.7474009990692139,-0.2991330623626709,0.007203541696071625,-0.003249281318858266,0.11776327341794968,-0.0014864810509607196,-0.0006454893155023456,-0.19628159701824188,0.06824062019586563,0.33036527037620544,0.024624664336442947,-0.005959620233625174,0.23743824660778046,-3.1415836811065674,1.4156104555240745e-07,1.4901162970204496e-08,-4.567205905914307e-06,2.2351741790771484e-07,-6.742775440216064e-07
65,-1.5856794118881226,-1.2719415426254272,1.567381739616394,-2.723684072494507,-1.1911894083023071,-0.7161843776702881,-1.7594918012619019,-1.300581932067871,-1.0803017616271973,-0.022790273651480675,-0.009931793436408043,-0.10848023742437363,-0.22332364320755005,0.010384656488895416,-2.191204786300659,0.09420795738697052,-0.2923785150051117,-2.2462339401245117,-0.028239645063877106,-0.024100806564092636,0.16669394075870514,3.1051242351531982,0.05644186958670616,-1.1632392406463623,-3.1371266841888428,0.05742305517196655,-1.165094017982483,-0.023651765659451485,0.004123922903090715,0.5643084645271301,0.00661620544269681,0.003823699662461877,-0.35997122526168823,-0.006349995732307434,-0.005774883087724447,-0.4590718746185303,0.08313225954771042,0.06544819474220276,-0.4957287609577179,1.5528813600540161,-0.22251074016094208,1.236112117767334,-1.5893020629882812,0.22170807421207428,1.228196382522583,0.025514312088489532,0.04848669469356537,-0.29555055499076843,-0.42679256200790405,0.663028359413147,0.7451475262641907,0.2247690111398697,-1.0364385843276978,0.7478415369987488,-0.3103170096874237,0.006527109537273645,-0.0032097918447107077,0.10725080221891403,-0.0002679303870536387,-0.0006087275687605143,-0.1752469390630722,0.06280148774385452,0.3406430184841156,0.006155290640890598,-0.001473248703405261,0.23505911231040955,-3.1415836811065674,1.2852252950779075e-07,7.450581485102248e-09,-4.567205905914307e-06,2.5331974029541016e-07,-6.668269634246826e-07
66,-1.5909993648529053,-1.270290493965149,1.571130394935608,-2.706423044204712,-1.1947658061981201,-0.7366950511932373,-1.8102459907531738,-1.2829885482788086,-1.024880290031433,-0.02431434765458107,-0.013144183903932571,-0.09700921922922134,-0.21679645776748657,-0.0096621448174119,-2.2407331466674805,0.09461062401533127,-0.2918754518032074,-2.303123712539673,-0.030010931193828583,-0.03331867232918739,0.1721680909395218,3.107511043548584,0.04797983542084694,-1.1641292572021484,-3.140721321105957,0.07014673948287964,-1.1652659177780151,-0.025898415595293045,0.0032877246849238873,0.5716387629508972,0.006565501447767019,0.004334381315857172,-0.38578400015830994,-0.006263128016144037,-0.00621150154620409,-0.48146525025367737,0.09024574607610703,0.07044190913438797,-0.5007565021514893,1.558129906654358,-0.22449882328510284,1.2344818115234375,-1.5826435089111328,0.22184020280838013,1.2296494245529175,0.027594517916440964,0.050418950617313385,-0.29715076088905334,-0.4281982481479645,0.6442126631736755,0.7515748143196106,0.20682278275489807,-1.0254864692687988,0.7502855062484741,-0.3204847276210785,0.005518986843526363,-0.0029527742881327868,0.1020469069480896,-0.0004981905804015696,-0.0008209797670133412,-0.15333682298660278,0.056526996195316315,0.3504767417907715,-0.018324967473745346,0.004269970580935478,0.22886300086975098,-3.1415836811065674,1.30385160446167e-07,7.450580596923828e-09,-4.559755325317383e-06,2.0861628513557662e-07,-6.556511493727157e-07
67,-1.5962464809417725,-1.2686359882354736,1.574645757675171,-2.6838905811309814,-1.198179006576538,-0.7600623965263367,-1.83558988571167,-1.2683634757995605,-0.992388129234314,-0.02605854533612728,-0.01634792983531952,-0.08555480092763901,-0.21313367784023285,-0.027779098600149155,-2.288912296295166,0.09912426769733429,-0.291437029838562,-2.3575456142425537,-0.03206339478492737,-0.04245676472783089,0.1776922196149826,3.109280586242676,0.04166948422789574,-1.165289044380188,3.1387314796447754,0.08336641639471054,-1.1661262512207031,-0.028345873579382896,0.002536809304729104,0.5790057182312012,0.0064979600720107555,0.004869707394391298,-0.412926584482193,-0.006158872973173857,-0.006678596138954163,-0.5055398941040039,0.09795615077018738,0.07562096416950226,-0.5060515999794006,1.5594505071640015,-0.22294121980667114,1.234550952911377,-1.5855765342712402,0.22037973999977112,1.2293765544891357,0.02982579544186592,0.05192698910832405,-0.2988506555557251,-0.42907923460006714,0.6233590245246887,0.7643585205078125,0.19134894013404846,-1.0133825540542603,0.7506411075592041,-0.32959702610969543,0.0037963709328323603,-0.002231351565569639,0.09984144568443298,-0.00016635657812003046,-0.0007746966439299285,-0.12918199598789215,0.048405639827251434,0.3565689027309418,-0.042983125895261765,0.009706039912998676,0.2219335436820984,-3.1415836811065674,1.0384248128048057e-07,-7.450581485102248e-09,-4.589557192957727e-06,1.7881393432617188e-07,-6.631016731262207e-07
68,-1.602400541305542,-1.2666633129119873,1.579426884651184,-2.6610779762268066,-1.209830403327942,-0.7818194031715393,-1.8709205389022827,-1.2572864294052124,-0.9486464858055115,-0.0272244680672884,-0.02009754441678524,-0.0719718262553215,-0.203617662191391,-0.04277653247117996,-2.3335137367248535,0.10326223075389862,-0.292448490858078,-2.4077160358428955,-0.033366501331329346,-0.05336493253707886,0.184184730052948,3.1102943420410156,0.03802625462412834,-1.1665235757827759,3.1348159313201904,0.09723026305437088,-1.16752028465271,-0.030401090160012245,0.001333033898845315,0.587576687335968,0.006410060450434685,0.005438108928501606,-0.441858172416687,-0.0060371654108166695,-0.007166877388954163,-0.5308532118797302,0.10634531825780869,0.08104633539915085,-0.5111611485481262,1.5669716596603394,-0.21872785687446594,1.2338945865631104,-1.586949348449707,0.21761472523212433,1.2297998666763306,0.03223731368780136,0.053125906735658646,-0.3005170524120331,-0.43415772914886475,0.6026337146759033,0.7790570855140686,0.17869797348976135,-1.0030120611190796,0.7482407093048096,-0.33562105894088745,0.0016194311901926994,-0.001114470767788589,0.09976541250944138,0.0002672374830581248,-0.0005876870127394795,-0.10785689204931259,0.040412213653326035,0.3571431636810303,-0.07309092581272125,0.015585576184093952,0.20970779657363892,-3.1415836811065674,1.5599653124809265e-07,-7.450580596923828e-09,-4.589557647705078e-06,2.5331974029541016e-07,-6.109476089477539e-07
69,-1.6070685386657715,-1.264607310295105,1.582703948020935,-2.665470600128174,-1.220684289932251,-0.7720544934272766,-1.9076063632965088,-1.2527408599853516,-0.9016714096069336,-0.028572645038366318,-0.02299889735877514,-0.05778639018535614,-0.2002691775560379,-0.053705714643001556,-2.3759398460388184,0.11123348027467728,-0.2964113652706146,-2.454592704772949,-0.034940965473651886,-0.06169624626636505,0.1908612698316574,3.1105000972747803,0.037276968359947205,-1.167855143547058,3.1307051181793213,0.11175262928009033,-1.169346809387207,-0.03240310773253441,0.0005668793455697596,0.5963946580886841,0.006303851027041674,0.0060129608027637005,-0.4712657928466797,-0.005891808774322271,-0.007690774742513895,-0.558202862739563,0.1154414489865303,0.08672883361577988,-0.515548586845398,1.5646260976791382,-0.2235809713602066,1.2332429885864258,-1.5916179418563843,0.222111314535141,1.2275702953338623,0.03484107926487923,0.054141800850629807,-0.3019910454750061,-0.43358322978019714,0.5808558464050293,0.7901968955993652,0.1574077606201172,-0.9908883571624756,0.7424330115318298,-0.3386913537979126,-0.0008756418828852475,-0.00011281862680334598,0.09974943101406097,0.0008666517678648233,-0.00039364417898468673,-0.09112247824668884,0.033284589648246765,0.3492793142795563,-0.09961367398500443,0.019936392083764076,0.19687095284461975,-3.1415839195251465,1.424923397053135e-07,-2.2351738238057806e-08,-4.5746564865112305e-06,2.384185791015625e-07,-6.258487701416016e-07
70,-1.6102403402328491,-1.2622253894805908,1.5851229429244995,-2.6832804679870605,-1.2274632453918457,-0.7444357872009277,-1.9345299005508423,-1.2517495155334473,-0.8627516031265259,-0.029228825122117996,-0.025003904476761818,-0.041284579783678055,-0.20180942118167877,-0.06002728268504143,-2.4144692420959473,0.1273631453514099,-0.3046327531337738,-2.499861001968384,-0.03568354249000549,-0.06752078235149384,0.19835887849330902,3.109933376312256,0.03932048752903938,-1.1694670915603638,3.1263859272003174,0.1269364207983017,-1.171504259109497,-0.033531952649354935,-6.481818854808807e-05,0.6063634157180786,0.006178854499012232,0.006592962890863419,-0.5011112093925476,-0.0057286592200398445,-0.008221427910029888,-0.5861294865608215,0.1252022087574005,0.09261973947286606,-0.5186272263526917,1.5622040033340454,-0.22153279185295105,1.2342716455459595,-1.6026524305343628,0.22107204794883728,1.225382685661316,0.03762651979923248,0.05511999875307083,-0.30309662222862244,-0.44255101680755615,0.5643079280853271,0.8005052804946899,0.1415882408618927,-0.9787415862083435,0.7372866272926331,-0.3396339416503906,-0.002152379835024476,0.00016900518676266074,0.09977533668279648,0.0013198709348216653,-0.0003351125924382359,-0.0780225396156311,0.027500467374920845,0.3382144570350647,-0.12764419615268707,0.02304999530315399,0.1776844561100006,-3.1415836811065674,1.993030309677124e-07,7.450580596923828e-09,-4.5746564865112305e-06,2.5331974029541016e-07,-6.407499313354492e-07
71,-1.6147470474243164,-1.2599914073944092,1.5886880159378052,-2.7027735710144043,-1.2302829027175903,-0.7158591747283936,-1.9587680101394653,-1.251554250717163,-0.8297938704490662,-0.029990974813699722,-0.02784583531320095,-0.025927508249878883,-0.20809774100780487,-0.061698224395513535,-2.451416254043579,0.14730210602283478,-0.3178838789463043,-2.5451512336730957,-0.03652699291706085,-0.0758175477385521,0.20537914335727692,3.1087043285369873,0.04375835508108139,-1.171495795249939,3.1218247413635254,0.14284944534301758,-1.1738474369049072,-0.03497658669948578,-0.0010225886944681406,0.615399956703186,0.0060362434014678,0.007170090917497873,-0.5310158729553223,-0.005547146312892437,-0.008757485076785088,-0.6145983934402466,0.13548177480697632,0.09858082979917526,-0.5198026895523071,1.5678097009658813,-0.22046561539173126,1.2332879304885864,-1.6093780994415283,0.2205030620098114,1.2240378856658936,0.04054996371269226,0.05620357394218445,-0.3036526143550873,-0.44996750354766846,0.5498195886611938,0.811526894569397,0.12251289933919907,-0.963397204875946,0.7320995926856995,-0.3415440618991852,-0.001937264227308333,-0.0002934426593128592,0.09972533583641052,0.002952729118987918,0.00013138412032276392,-0.06911078840494156,0.023306453600525856,0.32476675510406494,-0.15436561405658722,0.02471676655113697,0.1575101613998413,-3.1415839195251465,1.5459954738616943e-07,-2.2351741790771484e-08,-4.5746564865112305e-06,2.5331974029541016e-07,-6.109476089477539e-07
72,-1.6191332340240479,-1.2583528757095337,1.5921844244003296,-2.706413984298706,-1.2248013019561768,-0.6998026967048645,-1.9592888355255127,-1.2503597736358643,-0.8198017477989197,-0.030696621164679527,-0.030618051066994667,-0.014769301749765873,-0.21883562207221985,-0.05916997790336609,-2.4894235134124756,0.17438063025474548,-0.33611705899238586,-2.5944700241088867,-0.0373053103685379,-0.08391982316970825,0.21048524975776672,3.1069867610931396,0.04993107169866562,-1.1738780736923218,3.1169939041137695,0.1595466136932373,-1.1762713193893433,-0.03635062649846077,-0.001970959361642599,0.6216828227043152,0.0058760810643434525,0.0077441479079425335,-0.5609947443008423,-0.005543071310967207,-0.008769003674387932,-0.6152133941650391,0.14597731828689575,0.10436124354600906,-0.5185677409172058,1.5725911855697632,-0.2200504094362259,1.2323343753814697,-1.614808440208435,0.2232363522052765,1.2220216989517212,0.04352039471268654,0.05751423537731171,-0.3034974932670593,-0.45197346806526184,0.5346542000770569,0.8268154263496399,0.09169142693281174,-0.9511527419090271,0.7305208444595337,-0.341701865196228,-0.0026875983458012342,-0.0005421882378868759,0.09972667694091797,0.0047452631406486034,7.982642273418605e-05,-0.06130611151456833,0.01942135952413082,0.30643340945243835,-0.17914989590644836,0.02442917414009571,0.13407589495182037,-3.1415839195251465,1.5459954738616943e-07,-4.470348358154297e-08,-4.57465603176388e-06,1.6391277313232422e-07,-6.705522537231445e-07
